sample_idx,sample_type,tied_best_scores,first_margin
48469,1,25,0.018503757193684578
48470,2,1,0.4105437994003296
48471,1,3,0.06907238066196442
48472,1,1,0.5503018498420715
48473,1,36,0.05158010870218277
48474,2,1,0.0392286516726017
48475,1,13,0.0669269934296608
48476,1,59,0.06821577250957489
48477,2,10,0.010763072408735752
48478,1,19,0.01631338521838188
48479,1,4,0.05530770868062973
48480,1,56,0.046788379549980164
48481,2,1,0.013094860129058361
48482,1,54,0.024744754657149315
48483,1,5,0.024494772776961327
48484,1,7,0.05275331437587738
48485,1,8,7.935133908176795e-05
48486,1,2,0.07475556433200836
48487,2,1,0.0671745240688324
48488,1,37,0.019307639449834824
48489,2,1,0.3777362108230591
48490,1,1,0.27422603964805603
48491,1,1,0.07449744641780853
48492,1,1,0.10883922874927521
48493,2,1,0.29632240533828735
48494,1,3,0.05852903425693512
48495,1,6,0.045345474034547806
48496,1,1,0.3168301284313202
48497,1,87,0.513360857963562
48498,2,1,0.06826373189687729
48499,3,1,0.19466868042945862
48500,1,3,0.03942805528640747
48501,2,4,0.21651124954223633
48502,1,11,0.00021088107314426452
48503,1,3,0.019271573051810265
48504,1,1,0.23415620625019073
48505,2,1,0.1421784907579422
48506,1,29,0.0057161226868629456
48507,1,14,0.02861248515546322
48508,3,1,0.023759184405207634
48509,2,1,0.38148465752601624
48510,1,27,0.09484855085611343
48511,2,1,0.04910634830594063
48512,1,1,0.24170006811618805
48513,1,1,0.3872222304344177
48514,1,1,0.08850691467523575
48515,1,17,0.09818552434444427
48516,3,1,0.04551711305975914
48517,1,53,0.9900000095367432
48518,3,1,0.12105155736207962
48519,3,1,0.0528712198138237
48520,1,16,7.843189086997882e-05
48521,1,45,0.0002387532585998997
48522,1,9,0.01390557549893856
48523,1,20,0.02776123769581318
48524,3,1,0.24676845967769623
48525,2,1,0.027039209380745888
48526,1,17,0.09265713393688202
48527,3,1,0.18018797039985657
48528,1,12,0.06603442877531052
48529,1,22,0.01741008646786213
48530,1,2,0.1828121840953827
48531,1,10,0.18841710686683655
48532,1,30,0.0983676090836525
48533,1,1,0.13315311074256897
48534,1,1,0.08511776477098465
48535,1,1,0.3917991816997528
48536,2,1,0.12779010832309723
48537,1,2,0.38386014103889465
48538,1,1,0.22879646718502045
48539,2,1,0.20814591646194458
48540,1,1,0.3792232275009155
48541,1,1,0.1101229265332222
48542,2,1,0.5273740887641907
48543,3,1,0.1258155256509781
48544,1,7,0.019604580476880074
48545,1,90,0.2088598757982254
48546,2,1,0.1815781146287918
48547,1,70,0.050615519285202026
48548,2,2,0.017270756885409355
48549,1,14,0.021309716627001762
48550,1,12,0.010269791819155216
48551,2,1,0.18163634836673737
48552,1,21,0.01173997763544321
48553,1,76,0.058204587548971176
48554,1,1,0.21795965731143951
48555,1,47,0.02205090969800949
48556,1,10,0.1531335860490799
48557,1,25,0.037785984575748444
48558,1,1,0.36186763644218445
48559,2,1,0.03755416348576546
48560,2,1,0.24171046912670135
48561,1,16,0.05974569171667099
48562,2,1,0.378179132938385
48563,2,1,0.04869002476334572
48564,1,1,0.029268383979797363
48565,1,1,0.31971949338912964
48566,1,10,0.030108341947197914
48567,1,5,0.12343253940343857
48568,1,11,0.08669643104076385
48569,2,1,0.06140733137726784
48570,1,22,0.00012487577623687685
48571,1,1,0.22077520191669464
48572,1,1,0.04160522669553757
48573,1,1,0.3721775710582733
48574,2,1,0.013329853303730488
48575,1,1,0.2144026756286621
48576,1,1,0.2798854112625122
48577,1,1,0.13375724852085114
48578,2,1,0.22404535114765167
48579,1,15,0.02978644333779812
48580,1,1,0.20314717292785645
48581,2,1,0.4161864221096039
48582,1,11,0.039302896708250046
48583,2,1,0.10861987620592117
48584,3,1,0.09685704857110977
48585,1,22,0.0023959956597536802
48586,1,25,0.02197466418147087
48587,2,1,0.20613408088684082
48588,1,1,0.4481546878814697
48589,1,20,7.150039891712368e-05
48590,3,1,0.022389015182852745
48591,1,7,0.018366023898124695
48592,1,12,0.03182638809084892
48593,2,1,0.18807698786258698
48594,2,1,0.22737905383110046
48595,3,1,0.052290741354227066
48596,1,21,0.06180540844798088
48597,2,2,4.023630390292965e-05
48598,1,48,0.017435558140277863
48599,1,1,0.027062034234404564
48600,1,47,0.03025343082845211
48601,2,1,0.1026563048362732
48602,1,1,0.009797192178666592
48603,1,13,0.0006235755863599479
48604,1,1,0.16448083519935608
48605,1,75,0.10234254598617554
48606,1,14,0.02006402239203453
48607,2,1,0.1618218719959259
48608,1,15,0.02809264324605465
48609,1,80,0.04041466489434242
48610,1,25,0.00022718562104273587
48611,1,45,0.0003218321071472019
48612,1,1,0.24538326263427734
48613,3,1,0.012027391232550144
48614,2,1,0.248478502035141
48615,2,1,0.07739851623773575
48616,1,1,0.19939379394054413
48617,1,33,0.005741843022406101
48618,2,1,0.11423191428184509
48619,1,41,0.0634603500366211
48620,1,60,0.08894412964582443
48621,1,1,0.5311587452888489
48622,3,1,0.2444905936717987
48623,3,1,0.011147423647344112
48624,1,18,0.0904630720615387
48625,1,57,0.08119627833366394
48626,1,1,0.1414349377155304
48627,2,1,0.006466175429522991
48628,1,1,0.26267698407173157
48629,1,2,0.102248415350914
48630,2,1,0.005525279324501753
48631,1,33,0.040234025567770004
48632,1,6,0.13830234110355377
48633,2,1,0.07816014438867569
48634,1,54,0.24694201350212097
48635,1,9,0.03849233314394951
48636,1,1,0.6105989813804626
48637,1,1,0.08563221991062164
48638,1,24,0.00014106814342085272
48639,1,25,0.01673196814954281
48640,1,1,0.08009736239910126
48641,2,1,0.09776516258716583
48642,1,29,0.02258637361228466
48643,2,1,0.12935952842235565
48644,3,1,0.07514587044715881
48645,1,8,0.02421441674232483
48646,1,28,0.00031803437741473317
48647,2,1,0.312501460313797
48648,1,8,0.055820588022470474
48649,2,1,0.311331182718277
48650,1,21,0.00015262706438079476
48651,1,29,0.04323052987456322
48652,1,28,0.13718514144420624
48653,2,1,0.16845858097076416
48654,2,1,0.13251443207263947
48655,2,1,0.08456675708293915
48656,3,1,0.11672093719244003
48657,1,5,0.11592426896095276
48658,2,1,0.16720381379127502
48659,3,1,0.10173527151346207
48660,1,1,0.031263530254364014
48661,2,1,0.024608872830867767
48662,2,1,0.32970231771469116
48663,1,5,0.026106391102075577
48664,1,5,0.0010857032611966133
48665,1,42,0.00020987230527680367
48666,1,5,0.028419634327292442
48667,1,25,0.0351116918027401
48668,1,31,0.004562020767480135
48669,1,1,0.4013725519180298
48670,2,5,0.008851053193211555
48671,2,1,0.03639139235019684
48672,1,1,0.13805440068244934
48673,2,1,0.01316744089126587
48674,3,1,0.02883061394095421
48675,1,19,0.025449277833104134
48676,2,1,0.15373897552490234
48677,1,1,0.10355788469314575
48678,1,60,0.06355151534080505
48679,1,1,0.3078843355178833
48680,2,1,0.12487314641475677
48681,1,27,0.024846313521265984
48682,1,6,0.1920444816350937
48683,1,33,0.024008527398109436
48684,1,30,0.0011143150040879846
48685,1,8,0.030219219624996185
48686,1,41,0.13033322989940643
48687,1,1,0.047480035573244095
48688,1,1,0.07361166179180145
48689,1,1,0.021875984966754913
48690,1,1,0.23611298203468323
48691,1,9,0.02842830866575241
48692,2,1,0.4781232178211212
48693,1,50,0.03655628859996796
48694,1,72,0.0023185433819890022
48695,1,12,0.02599758468568325
48696,1,71,0.6209849715232849
48697,2,1,0.2615322768688202
48698,1,57,0.029576169326901436
48699,1,11,0.0675862580537796
48700,1,23,0.009454689919948578
48701,2,1,0.0586266815662384
48702,1,6,0.1866002082824707
48703,1,54,0.01749066449701786
48704,1,17,0.0206915270537138
48705,2,1,0.12781943380832672
48706,2,7,0.0034727808088064194
48707,3,1,0.0950142964720726
48708,1,26,0.017509697005152702
48709,2,1,0.020023833960294724
48710,2,2,0.15369373559951782
48711,3,1,0.21181707084178925
48712,1,38,0.022617856040596962
48713,1,11,0.0002963757433462888
48714,1,23,0.004534631967544556
48715,2,1,0.20355921983718872
48716,1,24,0.0036574937403202057
48717,1,32,0.049199216067790985
48718,2,1,0.3148522973060608
48719,2,1,0.05261015146970749
48720,1,7,0.035312410444021225
48721,1,3,0.044814419001340866
48722,2,1,0.0613267607986927
48723,2,1,0.01292361505329609
48724,1,4,0.00013704629964195192
48725,1,4,0.0001488957495894283
48726,1,40,0.0024274266324937344
48727,3,1,0.07346159964799881
48728,2,1,0.0670766681432724
48729,2,1,0.23416577279567719
48730,1,18,0.04462616518139839
48731,1,1,0.3030964732170105
48732,1,1,0.32749509811401367
48733,1,13,0.033679310232400894
48734,2,1,0.0827072337269783
48735,2,1,0.016119562089443207
48736,1,26,0.022221041843295097
48737,2,1,0.04215055704116821
48738,1,1,0.24364641308784485
48739,3,1,0.1777437925338745
48740,2,18,0.01729198545217514
48741,1,7,0.02693934552371502
48742,1,37,0.07539992779493332
48743,2,1,0.10350989550352097
48744,1,1,0.4920705556869507
48745,1,1,0.0039365654811263084
48746,2,1,0.03464457020163536
48747,2,1,0.2813449203968048
48748,1,1,0.24879410862922668
48749,2,1,0.17961189150810242
48750,2,1,0.012059450149536133
48751,1,1,0.313609778881073
48752,3,1,0.21988306939601898
48753,2,1,0.14830382168293
48754,2,1,0.08299500495195389
48755,1,26,0.2119184285402298
48756,1,3,0.015737393870949745
48757,1,1,0.11644595861434937
48758,1,1,0.17123734951019287
48759,1,1,0.03598629683256149
48760,2,1,0.018715430051088333
48761,1,15,0.07828523963689804
48762,1,29,0.007356566376984119
48763,2,1,0.08487134426832199
48764,1,4,0.13945703208446503
48765,1,38,0.005155655555427074
48766,1,1,0.4390590190887451
48767,2,1,0.032259903848171234
48768,1,63,0.19106939435005188
48769,1,1,0.06875236332416534
48770,2,1,0.012514982372522354
48771,2,1,0.26777949929237366
48772,2,2,0.06700888276100159
48773,2,1,0.06025061383843422
48774,1,2,0.06286554783582687
48775,1,61,0.06678823381662369
48776,3,1,0.0534164123237133
48777,2,1,0.39483362436294556
48778,2,1,0.09863757342100143
48779,1,11,0.003785596461966634
48780,1,3,0.2726436257362366
48781,1,46,0.10766039043664932
48782,1,1,0.09236793965101242
48783,2,1,0.06144044175744057
48784,2,1,0.305914044380188
48785,1,47,0.028736313804984093
48786,2,1,0.31112140417099
48787,1,1,0.030779816210269928
48788,1,47,0.01738557778298855
48789,1,1,0.06777213513851166
48790,1,1,0.1269810050725937
48791,1,40,0.02378295361995697
48792,1,1,0.11481032520532608
48793,1,56,0.046778373420238495
48794,1,1,0.3910745680332184
48795,2,1,0.25234851241111755
48796,1,1,0.05592489242553711
48797,1,1,0.24821358919143677
48798,1,90,0.6370295882225037
48799,2,1,0.006125180516391993
48800,2,1,0.17336733639240265
48801,1,5,0.010137166827917099
48802,2,1,0.19742417335510254
48803,1,19,0.006645845714956522
48804,1,20,0.007413341198116541
48805,1,36,0.031737614423036575
48806,1,38,0.023394400253891945
48807,2,1,0.03555568307638168
48808,2,1,0.5394192337989807
48809,1,73,0.6309149861335754
48810,2,1,0.34849318861961365
48811,1,20,0.11579372733831406
48812,1,4,0.0027483210433274508
48813,1,54,0.0005962972645647824
48814,1,40,0.02829827181994915
48815,1,15,0.0017195777036249638
48816,2,1,0.3087523877620697
48817,2,1,0.1670195758342743
48818,1,5,0.016088707372546196
48819,1,38,0.03303517401218414
48820,1,1,0.12445133924484253
48821,2,1,0.17880423367023468
48822,1,27,0.0054826694540679455
48823,2,1,0.22598114609718323
48824,1,78,0.08596140146255493
48825,1,15,0.08284059166908264
48826,2,1,0.13090544939041138
48827,1,1,0.24769653379917145
48828,2,1,0.20237059891223907
48829,1,44,0.025552241131663322
48830,1,66,0.12265341728925705
48831,1,16,0.1115078330039978
48832,1,1,0.2043847143650055
48833,2,1,0.25337091088294983
48834,1,57,0.00886833667755127
48835,1,73,0.3932628929615021
48836,3,1,0.17723672091960907
48837,1,35,0.08627390116453171
48838,1,32,0.028695836663246155
48839,2,5,0.02150653302669525
48840,1,1,0.02657378651201725
48841,2,1,0.326862096786499
48842,2,1,0.02681034989655018
48843,2,1,0.1369367390871048
48844,1,68,0.005263451486825943
48845,2,1,0.1140674576163292
48846,2,1,0.095648854970932
48847,2,1,0.18680796027183533
48848,3,1,0.0008696899749338627
48849,2,1,0.009483294561505318
48850,1,7,0.036725811660289764
48851,1,50,0.05641920492053032
48852,1,1,0.12919741868972778
48853,1,1,0.00846388190984726
48854,3,1,0.23831912875175476
48855,2,1,0.009075514040887356
48856,2,1,0.09636580944061279
48857,1,22,0.08403873443603516
48858,1,6,0.17265057563781738
48859,1,36,0.016273651272058487
48860,1,14,0.0025327287148684263
48861,1,52,0.013774345628917217
48862,3,1,0.03510579466819763
48863,1,39,0.0027376171201467514
48864,1,74,0.05927787348628044
48865,1,4,0.08718178421258926
48866,1,1,0.213453471660614
48867,2,1,0.35143473744392395
48868,1,46,0.08059751987457275
48869,1,60,0.26847657561302185
48870,1,6,0.002384479157626629
48871,1,1,0.482197105884552
48872,1,1,0.4153924286365509
48873,1,5,6.736211071256548e-05
48874,2,1,0.0524936243891716
48875,2,1,0.07669074833393097
48876,1,1,0.11047382652759552
48877,1,10,0.9900000095367432
48878,1,1,0.3329789936542511
48879,3,1,0.17751984298229218
48880,2,1,0.14102773368358612
48881,3,1,0.12320251017808914
48882,1,1,0.0319703184068203
48883,2,2,0.0517239049077034
48884,1,1,0.002929199254140258
48885,2,1,0.08562901616096497
48886,3,1,0.16279807686805725
48887,2,2,0.16877581179141998
48888,1,17,0.005538744851946831
48889,2,1,0.17558416724205017
48890,3,1,0.07712330669164658
48891,1,38,0.025060711428523064
48892,1,14,0.04823915660381317
48893,2,1,0.03967192396521568
48894,1,77,0.003327338257804513
48895,1,2,0.1326403170824051
48896,1,19,0.0366850420832634
48897,1,3,0.0816524550318718
48898,2,1,0.020266856998205185
48899,2,1,0.000806196650955826
48900,2,9,0.009075719863176346
48901,1,29,8.953816723078489e-05
48902,1,1,0.33089789748191833
48903,1,9,0.058979783207178116
48904,1,8,0.18288756906986237
48905,1,69,0.023053819313645363
48906,2,1,0.1356605738401413
48907,1,33,0.030785351991653442
48908,2,1,0.05190335959196091
48909,2,1,0.07783268392086029
48910,2,1,0.43460196256637573
48911,1,1,0.4369864761829376
48912,2,1,0.10845780372619629
48913,1,1,0.1375463753938675
48914,3,1,0.037300530821084976
48915,3,1,0.1370687335729599
48916,2,1,0.33302173018455505
48917,1,1,0.4503290355205536
48918,1,7,0.08725275844335556
48919,2,1,0.03956035524606705
48920,1,1,0.07476986199617386
48921,1,57,0.07400655001401901
48922,1,1,0.15254783630371094
48923,1,23,0.0007594497292302549
48924,1,39,0.11271590739488602
48925,1,41,0.04450685903429985
48926,1,4,0.1505114585161209
48927,1,51,0.011346285231411457
48928,3,1,0.11623640358448029
48929,1,88,0.9946075677871704
48930,1,77,0.4022386372089386
48931,1,81,0.033969949930906296
48932,1,42,0.11074140667915344
48933,1,7,0.04618209972977638
48934,1,12,0.048337701708078384
48935,2,1,0.211117222905159
48936,1,61,0.004203627817332745
48937,2,1,0.11417730152606964
48938,1,1,0.08497875928878784
48939,1,13,0.03944035992026329
48940,2,1,0.11067518591880798
48941,2,1,0.14156781136989594
48942,2,2,0.22477860748767853
48943,1,1,0.07773768901824951
48944,2,1,0.07499050348997116
48945,1,1,0.10516119003295898
48946,2,1,0.06619497388601303
48947,1,1,0.09928041696548462
48948,1,50,0.03633850812911987
48949,1,41,0.0004526855773292482
48950,2,1,0.021933164447546005
48951,2,1,0.12097658216953278
48952,1,45,0.07246506959199905
48953,2,1,0.024374663829803467
48954,1,36,0.020101573318243027
48955,1,2,0.06474269926548004
48956,1,44,0.00012915543629787862
48957,1,1,0.35390788316726685
48958,1,15,0.0004498038615565747
48959,1,17,0.14146675169467926
48960,1,11,0.018927602097392082
48961,1,9,0.04690392687916756
48962,1,1,0.05270238593220711
48963,2,1,0.13730616867542267
48964,2,2,0.018669841811060905
48965,2,1,0.31294938921928406
48966,1,1,0.11288304626941681
48967,1,1,0.07001212984323502
48968,1,1,0.5690317153930664
48969,2,1,0.09217334538698196
48970,1,16,0.05688079074025154
48971,1,9,0.04403706267476082
48972,1,1,0.29285693168640137
48973,2,1,0.3009905219078064
48974,1,1,0.4113478660583496
48975,1,2,0.03667037934064865
48976,1,5,0.14761510491371155
48977,1,6,0.025528235360980034
48978,1,10,0.052840955555438995
48979,2,1,0.012991949915885925
48980,2,1,0.13495919108390808
48981,2,1,0.12705117464065552
48982,2,1,0.28123971819877625
48983,1,8,0.04086661338806152
48984,2,1,0.21540462970733643
48985,1,40,0.021444709971547127
48986,1,56,0.03714228793978691
48987,1,1,0.139287069439888
48988,1,7,0.10057210922241211
48989,1,3,4.005111622973345e-05
48990,1,1,0.39206045866012573
48991,1,1,0.0249033160507679
48992,2,1,0.19450099766254425
48993,1,25,7.747855852358043e-05
48994,1,1,0.1912212371826172
48995,2,1,0.027646351605653763
48996,1,20,0.06263533234596252
48997,1,24,0.00011746216478059068
48998,1,11,0.01592247001826763
48999,1,1,0.36595460772514343
49000,2,1,0.22597165405750275
49001,1,5,0.16668449342250824
49002,1,1,0.24042364954948425
49003,1,35,0.29068079590797424
49004,1,15,0.03996192663908005
49005,1,87,0.04681623727083206
49006,2,1,0.027754541486501694
49007,2,1,0.03159501403570175
49008,1,54,0.09396199136972427
49009,1,1,0.3313128352165222
49010,2,1,0.22866478562355042
49011,1,1,0.13069561123847961
49012,1,1,0.006661395542323589
49013,2,1,0.013557882979512215
49014,1,5,0.00011319635814288631
49015,1,1,0.0540664866566658
49016,1,1,0.0029425588436424732
49017,1,29,0.005330606363713741
49018,2,1,0.29223331809043884
49019,1,35,0.08614681661128998
49020,2,1,0.11886872351169586
49021,1,1,0.1011418029665947
49022,2,1,0.044547248631715775
49023,1,1,0.02271943911910057
49024,1,2,0.003050566418096423
49025,2,1,0.044607825577259064
49026,1,1,0.1130538061261177
49027,2,1,0.12721092998981476
49028,1,37,0.0015138929011300206
49029,2,1,0.158604696393013
49030,1,7,0.050882402807474136
49031,1,16,0.09977661073207855
49032,1,8,0.02330191247165203
49033,1,1,0.0940784439444542
49034,2,1,0.07274623960256577
49035,1,7,0.07873834669589996
49036,2,1,0.17768491804599762
49037,1,28,0.03565257415175438
49038,1,1,0.549086332321167
49039,2,1,0.048524752259254456
49040,2,1,0.0351414680480957
49041,1,1,0.5664505958557129
49042,1,1,0.2417072057723999
49043,1,13,0.04900508001446724
49044,2,1,0.01119309663772583
49045,1,4,0.11031734943389893
49046,1,1,0.18745623528957367
49047,1,37,0.026684308424592018
49048,1,24,0.0759732648730278
49049,1,1,0.07876289635896683
49050,1,47,0.24323219060897827
49051,2,1,0.013207546435296535
49052,1,45,0.0003468175418674946
49053,2,1,0.037246957421302795
49054,1,1,0.3242199122905731
49055,2,1,0.2377626746892929
49056,1,57,0.01670347899198532
49057,2,1,0.055230144411325455
49058,1,6,0.0018420096021145582
49059,2,1,0.243820458650589
49060,1,42,0.00043914356501773
49061,1,66,0.31001800298690796
49062,2,1,0.17366544902324677
49063,1,1,0.05513852462172508
49064,2,1,0.050277117639780045
49065,2,1,0.027382679283618927
49066,2,1,0.2678537666797638
49067,1,9,0.004399346187710762
49068,1,70,0.04834344983100891
49069,1,36,0.0346275232732296
49070,1,15,0.08714628219604492
49071,2,1,0.18260739743709564
49072,1,24,0.01837134175002575
49073,2,1,0.03257470950484276
49074,2,1,0.007215186487883329
49075,2,1,0.42686131596565247
49076,3,1,0.18610036373138428
49077,2,1,0.060332514345645905
49078,1,8,0.006564865820109844
49079,3,1,0.0459752231836319
49080,1,1,0.29599711298942566
49081,2,1,0.16786867380142212
49082,1,1,0.38234275579452515
49083,1,53,0.2053707242012024
49084,2,1,0.24101106822490692
49085,1,1,0.24516160786151886
49086,2,1,0.2015915960073471
49087,1,69,0.17614151537418365
49088,1,1,0.3352685868740082
49089,1,2,0.007123224902898073
49090,3,1,0.10487469285726547
49091,1,1,0.1396813541650772
49092,1,2,0.15187020599842072
49093,1,1,0.10063619911670685
49094,1,56,0.00601352471858263
49095,1,1,0.1320282220840454
49096,2,1,0.04644228518009186
49097,1,11,0.001186917768791318
49098,1,56,0.1541675627231598
49099,1,1,0.0842539444565773
49100,1,27,0.101826511323452
49101,1,22,0.14137834310531616
49102,1,1,0.07563229650259018
49103,1,15,0.061463017016649246
49104,1,1,0.1565757393836975
49105,2,1,0.09761170297861099
49106,1,39,0.06361036002635956
49107,2,2,0.014205864630639553
49108,1,13,0.059363387525081635
49109,1,2,0.030011441558599472
49110,1,1,0.14578312635421753
49111,1,64,0.003221906488761306
49112,1,5,0.008304210379719734
49113,1,9,0.07855580002069473
49114,1,1,0.3757961392402649
49115,1,8,0.10348843038082123
49116,1,1,0.35384130477905273
49117,2,1,0.07493467628955841
49118,1,1,0.11271758377552032
49119,1,1,0.24680417776107788
49120,2,1,0.259511262178421
49121,2,1,0.07869168370962143
49122,1,25,0.04289759695529938
49123,1,38,0.00014813515008427203
49124,2,1,0.1317557543516159
49125,2,1,0.1368231475353241
49126,2,1,0.24970947206020355
49127,2,3,0.18045960366725922
49128,1,44,0.002116434508934617
49129,3,1,0.05591344088315964
49130,1,41,0.04067480191588402
49131,3,1,0.06715989112854004
49132,2,1,0.05740893632173538
49133,1,6,0.023909419775009155
49134,2,1,0.06726638227701187
49135,1,5,0.05629849061369896
49136,1,1,0.39167460799217224
49137,2,23,0.006643243134021759
49138,2,1,0.24808916449546814
49139,1,73,0.13393962383270264
49140,1,66,0.06315740942955017
49141,2,1,0.1456829011440277
49142,2,1,0.17694568634033203
49143,1,10,0.07846995443105698
49144,1,46,0.04807136207818985
49145,1,1,0.0468471385538578
49146,2,1,0.0016656371299177408
49147,1,80,0.023702476173639297
49148,1,1,0.015107354149222374
49149,1,30,0.005393364932388067
49150,1,47,0.02706492878496647
49151,2,1,0.02830459363758564
49152,1,1,0.2712608575820923
49153,2,1,0.1634443998336792
49154,1,47,0.23961640894412994
49155,1,30,0.03876504674553871
49156,2,1,0.0698663592338562
49157,2,1,0.13226594030857086
49158,2,1,0.05895429104566574
49159,1,2,0.05930159613490105
49160,2,1,0.24083051085472107
49161,1,6,0.10017155110836029
49162,1,16,0.04412263259291649
49163,1,9,0.10347536206245422
49164,1,34,0.04373952001333237
49165,1,15,0.02103635109961033
49166,1,1,0.3312215507030487
49167,1,1,0.07757879793643951
49168,1,44,0.03493871912360191
49169,1,11,0.02127023972570896
49170,2,1,0.005184653680771589
49171,1,1,0.19407694041728973
49172,2,1,0.047817785292863846
49173,1,44,0.24165581166744232
49174,2,1,0.08639616519212723
49175,2,1,0.03739973530173302
49176,2,1,0.004526959266513586
49177,2,1,0.10313735902309418
49178,1,3,0.18309441208839417
49179,2,1,0.00010664504952728748
49180,1,6,0.12558025121688843
49181,1,11,0.044203002005815506
49182,3,1,0.14318139851093292
49183,1,60,0.020274685695767403
49184,1,56,0.05586644262075424
49185,1,51,0.0029531412292271852
49186,1,47,0.09478532522916794
49187,1,62,0.01509006880223751
49188,2,5,0.07778342813253403
49189,1,14,0.030863631516695023
49190,1,31,0.046314921230077744
49191,1,21,0.1228964775800705
49192,1,77,0.9880127310752869
49193,1,1,0.363797128200531
49194,2,1,0.22677050530910492
49195,3,1,0.056251946836709976
49196,1,5,0.005736810155212879
49197,2,1,0.12663030624389648
49198,1,28,0.07274805009365082
49199,1,62,0.008393920958042145
49200,2,1,0.050908319652080536
49201,1,30,0.0014279356691986322
49202,1,1,0.13776051998138428
49203,2,1,0.11804544180631638
49204,2,2,0.14347383379936218
49205,2,2,0.11891435831785202
49206,1,7,0.008036645129323006
49207,1,33,0.042483869940042496
49208,1,69,0.03488433361053467
49209,2,1,0.3390023112297058
49210,1,85,0.9999327659606934
49211,1,20,0.10045523941516876
49212,1,47,0.03833460807800293
49213,1,1,0.37166956067085266
49214,2,1,0.19428007304668427
49215,1,27,0.08466389775276184
49216,1,55,0.0048616682179272175
49217,2,1,0.2807849943637848
49218,2,7,0.04818884655833244
49219,1,1,0.3176092207431793
49220,1,6,0.005387021694332361
49221,1,67,0.2327791303396225
49222,1,68,0.06420747190713882
49223,1,1,0.19659613072872162
49224,1,1,0.476377934217453
49225,2,1,0.21417482197284698
49226,1,1,0.1466100960969925
49227,1,1,0.3669060468673706
49228,2,1,0.23667900264263153
49229,2,1,0.12172456085681915
49230,3,1,0.4694439470767975
49231,2,1,0.15576602518558502
49232,2,1,0.06326080858707428
49233,2,1,0.1916489154100418
49234,1,71,0.0023607162293046713
49235,1,7,0.013888055458664894
49236,1,12,0.10792767256498337
49237,1,2,0.03964296355843544
49238,1,34,0.0695803165435791
49239,1,51,0.1373811662197113
49240,2,1,0.05210950970649719
49241,1,11,0.08310355246067047
49242,1,3,0.10732949525117874
49243,1,1,0.09777694940567017
49244,1,1,0.0008298017783090472
49245,1,16,7.2551476478111e-05
49246,1,6,0.021014254540205002
49247,3,2,0.030239123851060867
49248,1,71,0.28316858410835266
49249,1,1,0.4713346064090729
49250,2,1,0.05535834655165672
49251,1,1,0.403244286775589
49252,1,1,0.4073319435119629
49253,2,1,0.09420781582593918
49254,2,2,0.05676017329096794
49255,2,1,0.5442475080490112
49256,1,1,0.40414994955062866
49257,1,28,0.03533098101615906
49258,2,1,0.027496369555592537
49259,1,16,0.01500143576413393
49260,1,5,0.10012328624725342
49261,2,5,0.10093283653259277
49262,1,69,0.019835148006677628
49263,1,73,0.6108808517456055
49264,1,68,0.20309670269489288
49265,2,1,0.34219926595687866
49266,1,1,0.3743574023246765
49267,3,1,0.3158768117427826
49268,1,8,0.03631972894072533
49269,1,1,0.21321143209934235
49270,2,4,0.012605243362486362
49271,1,1,0.32501065731048584
49272,2,1,0.12370803952217102
49273,1,1,0.029399951919913292
49274,1,1,0.12112972140312195
49275,2,1,0.2592839002609253
49276,2,1,0.10776910185813904
49277,1,1,0.537670910358429
49278,3,1,0.19870996475219727
49279,2,3,0.06277138739824295
49280,1,1,0.5661895871162415
49281,1,25,0.09109947085380554
49282,2,1,0.060718994587659836
49283,2,1,0.03018297255039215
49284,2,1,0.06400681287050247
49285,3,1,0.07086548954248428
49286,2,1,0.1600584089756012
49287,1,20,0.027623606845736504
49288,3,1,0.30659666657447815
49289,2,1,0.002605921123176813
49290,3,1,0.08285000920295715
49291,2,1,0.40093305706977844
49292,1,3,0.1095116138458252
49293,2,1,0.13821548223495483
49294,2,1,0.019489556550979614
49295,1,70,0.04280710220336914
49296,3,1,0.02305961400270462
49297,1,9,0.00588227016851306
49298,2,1,0.10570929199457169
49299,1,13,0.14977887272834778
49300,1,16,0.03688161075115204
49301,2,1,0.3414112329483032
49302,1,28,0.0002901742118410766
49303,2,1,0.4337567985057831
49304,1,7,8.81400192156434e-05
49305,1,1,0.34926167130470276
49306,1,20,0.008227254264056683
49307,1,22,0.009296875447034836
49308,2,1,0.21507592499256134
49309,1,5,0.04722146689891815
49310,1,27,0.16643205285072327
49311,2,1,0.027670999988913536
49312,1,19,0.11650257557630539
49313,1,45,0.0009349739411845803
49314,2,1,0.1957426369190216
49315,1,1,0.0816621333360672
49316,1,44,0.000510331301484257
49317,2,1,0.08192630857229233
49318,1,7,0.017380960285663605
49319,2,1,0.09224223345518112
49320,2,1,0.0816241055727005
49321,2,1,0.17048847675323486
49322,1,21,0.00013003738422412425
49323,1,15,0.010655871592462063
49324,1,53,0.1608247011899948
49325,1,62,0.09286562353372574
49326,3,1,0.17903441190719604
49327,2,1,0.36440396308898926
49328,1,49,0.05472542345523834
49329,1,60,0.15933406352996826
49330,2,1,0.1305740922689438
49331,2,1,0.1552039235830307
49332,2,1,0.059888582676649094
49333,1,1,0.21691149473190308
49334,1,7,0.0060889762826263905
49335,2,1,0.08068899810314178
49336,2,1,0.053656671196222305
49337,1,1,0.18948842585086823
49338,2,1,0.07730995118618011
