sample_type_selector,sample_type_holo,tied_best_scores,first_margin
1,1,6,0.011976088397204876
1,1,71,0.07160430401563644
1,1,55,0.3537263572216034
2,2,1,0.07997256517410278
1,1,75,0.25462809205055237
1,1,74,0.5367213487625122
1,2,1,0.24586185812950134
1,1,21,0.020434077829122543
1,1,18,0.019275415688753128
1,1,3,0.06952334195375443
2,1,1,0.3420046269893646
2,3,2,0.025683296844363213
1,1,57,0.001154876546934247
1,1,55,0.033954158425331116
1,1,1,0.03205646947026253
1,1,19,0.06768753379583359
2,1,1,0.003275552298873663
1,1,1,0.1649215817451477
1,1,31,0.00025522924261167645
2,2,1,0.015172178857028484
1,2,15,0.03499993309378624
3,2,1,0.014237104915082455
1,1,1,0.08770357817411423
2,2,1,0.2022537738084793
2,2,1,0.007895703427493572
1,1,31,0.03513719141483307
1,1,20,0.0001134882986661978
1,1,8,0.00012242751836311072
1,1,9,0.010358382016420364
1,1,1,0.24967379868030548
2,2,1,0.04532880336046219
1,1,1,0.2136259377002716
2,2,1,0.2597423791885376
2,2,1,0.0661778450012207
1,1,3,0.12545955181121826
1,1,1,0.06741447746753693
1,1,1,0.3438239097595215
1,1,1,0.2175726592540741
1,1,1,0.06435713171958923
1,1,34,0.028453942388296127
1,1,1,0.12042297422885895
3,3,1,0.2649388015270233
3,2,1,0.14259342849254608
2,2,1,0.04026190936565399
1,1,1,0.2032337486743927
2,1,1,0.06476455181837082
1,1,1,0.09086737036705017
1,2,1,0.15315791964530945
1,1,17,0.005642510484904051
2,2,1,0.016160208731889725
1,2,2,0.09243561327457428
2,1,1,0.19123685359954834
2,1,1,0.07533357292413712
1,1,34,0.008548460900783539
1,1,1,0.2444281280040741
1,1,43,0.06628426909446716
1,1,16,0.009423807263374329
1,1,65,0.2366677224636078
1,1,1,0.10666657984256744
2,1,1,0.023308053612709045
1,1,44,0.08221932500600815
2,1,1,0.19966430962085724
1,1,41,0.025294765830039978
2,3,1,0.1331409513950348
1,1,58,0.0353458970785141
2,2,1,0.012932109646499157
1,1,72,0.002173719462007284
2,2,5,0.10481968522071838
2,1,1,0.04397955164313316
1,1,34,0.0088419821113348
2,2,1,0.0009017406846396625
1,1,52,0.04072759300470352
2,2,1,0.034213513135910034
1,1,24,0.08875487744808197
2,2,1,0.1354507952928543
2,2,1,0.06593970954418182
1,1,4,0.08122661709785461
2,1,1,0.19572558999061584
1,1,6,0.16393347084522247
1,1,9,0.006234305445104837
1,1,1,0.09846146404743195
1,1,1,0.066451795399189
1,1,11,0.09282700717449188
1,1,19,0.014723483473062515
1,1,1,0.12529170513153076
1,1,4,0.024392735213041306
2,2,2,0.07162140309810638
1,1,14,0.01730462908744812
2,2,1,0.08612837642431259
2,2,1,0.011450083926320076
2,2,1,0.030118698254227638
2,2,1,0.10697890818119049
2,2,1,0.09828885644674301
3,3,1,0.018287649378180504
2,1,5,0.010559330694377422
2,1,1,0.09308826178312302
1,1,78,0.14459139108657837
2,2,1,0.02719029411673546
2,2,1,0.18389689922332764
2,2,1,0.12714625895023346
3,3,1,0.05122807249426842
1,1,20,0.022351957857608795
1,1,25,0.03083936683833599
1,1,31,0.05742044374346733
2,2,1,0.1472804993391037
2,2,17,0.00601570587605238
1,1,2,0.1074371337890625
1,1,61,0.027759546414017677
1,1,26,0.0020362103823572397
1,1,13,0.06470324099063873
1,1,1,0.13067539036273956
1,1,27,0.11880204826593399
1,2,1,0.25202423334121704
2,2,3,0.045820899307727814
1,1,33,0.0072377328760921955
2,2,1,0.27016788721084595
1,1,1,0.3621843755245209
1,1,4,0.0014838007045909762
1,1,70,0.025394951924681664
1,1,33,0.05843328684568405
2,2,1,0.0758032500743866
2,2,6,0.054475411772727966
1,1,80,0.3095152676105499
3,2,1,0.14211267232894897
2,2,1,0.011765757575631142
1,1,88,0.49516919255256653
1,2,1,0.11850686371326447
1,1,64,0.004794948734343052
1,1,77,0.043310102075338364
1,2,3,0.00030446273740381
1,1,82,0.09499827027320862
3,2,1,0.05497824028134346
1,1,11,0.04100802168250084
1,1,26,0.02432514727115631
1,1,12,0.05148058384656906
2,2,1,0.025918258354067802
1,2,1,0.23951099812984467
1,1,1,0.1354544758796692
1,1,1,0.33252233266830444
2,2,1,0.07682600617408752
2,2,6,0.016294339671730995
2,1,4,0.026637841016054153
1,1,63,0.008362794294953346
1,1,7,0.050828225910663605
2,2,1,0.01817275770008564
3,2,1,0.4182223081588745
3,2,1,0.12078382819890976
1,1,13,0.014509791508316994
2,2,1,0.13390402495861053
2,1,1,0.2440178543329239
1,1,54,0.000855040387250483
1,1,2,0.15099424123764038
1,1,2,0.049951475113630295
1,2,1,0.096345454454422
1,1,1,0.5389700531959534
1,1,5,0.08322999626398087
2,1,1,0.16988496482372284
2,2,1,0.1837649792432785
1,1,4,0.27668657898902893
1,1,41,0.05977259576320648
2,2,1,0.06645934283733368
2,1,1,0.03114720806479454
2,2,1,0.058251962065696716
3,3,1,0.1151571273803711
2,1,1,0.017248686403036118
3,3,1,0.021206488832831383
3,2,1,0.10990778356790543
2,1,1,0.15187199413776398
1,1,11,0.15953201055526733
1,1,15,0.04585010185837746
1,1,32,0.068111352622509
2,2,1,0.001896169502288103
2,1,4,0.05727117136120796
2,2,1,0.048072416335344315
2,2,1,0.027352429926395416
2,1,5,0.08375029265880585
1,1,1,0.40779295563697815
1,1,18,0.040867503732442856
2,1,1,0.4459245800971985
1,1,34,0.05365776643157005
1,1,1,0.2458670437335968
2,2,5,0.07882343977689743
2,2,3,0.07018693536520004
2,1,19,0.08256924152374268
1,1,45,0.005685383919626474
1,1,50,0.05137305334210396
1,1,23,0.02545345574617386
1,1,28,0.00012324831914156675
1,1,1,0.5204100608825684
2,2,1,0.20978881418704987
1,1,57,0.019965261220932007
1,1,25,0.04120126739144325
1,1,18,0.007037288509309292
2,3,1,0.013690943829715252
2,2,1,0.06505949795246124
2,2,1,0.14521953463554382
1,2,1,0.012854763306677341
1,1,22,0.17606446146965027
2,2,1,0.2566888928413391
1,1,1,0.25119733810424805
2,1,1,0.05591888353228569
1,1,1,0.21852968633174896
2,1,1,0.07980432361364365
1,1,46,0.09569127857685089
1,1,48,0.00047122547402977943
2,2,1,0.22883552312850952
2,2,1,0.2518954277038574
1,1,70,0.1412072777748108
2,1,1,0.3557312786579132
2,2,1,0.12883293628692627
2,1,1,0.06313154846429825
2,1,9,7.779918087180704e-05
2,2,1,0.33027395606040955
1,1,13,0.016851821914315224
2,2,1,0.0039502899162471294
2,1,11,0.021346045657992363
1,1,10,0.065207339823246
2,2,1,0.11608748137950897
2,1,1,0.12018746882677078
2,2,1,0.09874162077903748
1,1,15,0.07652579247951508
2,2,1,0.1254814714193344
1,2,1,0.0049790507182478905
1,1,1,0.5245212912559509
1,1,48,0.3010915517807007
1,2,1,0.1268419623374939
1,1,3,0.006818145513534546
1,1,1,0.04520139843225479
1,1,51,0.00045542445150204003
1,1,1,0.04786233976483345
3,2,1,0.11642937362194061
1,1,19,0.0018147941445931792
1,1,23,0.010260789655148983
1,1,31,0.019453581422567368
1,1,1,0.44113442301750183
1,1,1,0.011047635227441788
1,1,3,0.21894440054893494
1,2,1,0.5057162046432495
2,2,1,0.11347543448209763
1,1,1,0.3510993421077728
1,1,62,0.0251753032207489
2,1,1,0.32602986693382263
1,1,42,0.08037911355495453
1,1,1,0.0955701693892479
1,1,3,0.12511059641838074
1,1,1,0.1211860179901123
1,1,54,0.011466959491372108
2,1,1,0.08989578485488892
1,1,40,0.02490755170583725
2,1,1,0.25993409752845764
1,1,53,0.07768725603818893
2,3,1,0.005215988028794527
1,1,37,0.01651529222726822
1,1,1,0.2575216293334961
2,2,1,0.20240341126918793
1,1,4,0.07883051037788391
2,2,1,0.2068130075931549
1,1,15,0.036734689027071
2,1,1,0.18651863932609558
2,1,1,0.01910186931490898
1,1,7,0.02343970350921154
2,2,1,0.013379215262830257
2,2,1,0.22801841795444489
3,3,1,0.3708927035331726
1,2,1,0.35056746006011963
1,1,23,0.001688168733380735
1,1,17,0.025981919839978218
1,2,1,0.13759472966194153
2,1,14,0.0509059876203537
2,2,1,0.31601274013519287
1,1,1,0.1816239058971405
2,2,1,0.007649666629731655
3,3,1,0.2842321991920471
1,1,12,0.05567113682627678
2,2,1,0.17318043112754822
2,2,1,0.054448388516902924
1,1,7,0.08688312023878098
1,2,4,0.0021281284280121326
1,1,10,0.02085808292031288
1,2,1,0.030749740079045296
2,1,1,0.09665047377347946
3,3,2,0.050130411982536316
1,1,82,0.2528080642223358
1,1,55,0.06497065722942352
1,1,6,0.02820359356701374
1,1,54,0.006570084486156702
2,2,1,0.0903497040271759
1,1,40,0.0025693485513329506
1,2,1,0.1775236576795578
2,2,1,0.23107999563217163
2,2,3,0.0815526694059372
2,2,3,0.01666012778878212
1,1,62,0.21516326069831848
1,1,1,0.37223437428474426
2,2,1,0.1695692539215088
1,1,1,0.6027708053588867
2,2,1,0.2921629250049591
1,1,12,0.018663916736841202
1,1,25,0.014705661684274673
1,1,41,0.04951770603656769
1,1,19,0.0026279420126229525
1,1,18,0.010361095890402794
1,1,51,0.06210300698876381
1,1,24,0.004220447037369013
1,1,1,0.1494525671005249
2,1,11,0.027793878689408302
1,1,23,0.0002351729926886037
1,1,1,0.08303680270910263
1,1,9,0.005562484264373779
2,2,1,0.09310659021139145
1,1,72,0.01793893612921238
1,1,1,0.21200527250766754
2,2,1,0.07675684243440628
1,1,1,0.1186385303735733
2,2,1,0.09919842332601547
3,3,1,0.07840395718812943
1,1,10,0.010902926325798035
1,2,2,0.05666805058717728
1,1,54,0.05140453949570656
1,1,4,0.2241230607032776
2,1,1,0.08258293569087982
2,2,1,0.0036138861905783415
1,1,1,0.03628111630678177
1,1,26,0.040481701493263245
2,1,1,0.43106794357299805
1,1,57,0.3120254874229431
2,2,1,0.04583542048931122
1,1,50,0.04071507230401039
1,1,2,0.05450879782438278
2,2,1,0.04494202509522438
2,2,1,0.046709172427654266
1,2,1,0.0674237608909607
2,2,1,0.3019443154335022
1,1,7,0.004194440320134163
2,2,1,0.14616788923740387
1,1,2,0.21823754906654358
1,1,78,0.49635881185531616
1,1,55,0.0382155105471611
2,1,1,0.21876060962677002
1,1,1,0.318755179643631
1,1,41,0.012960126623511314
1,1,16,0.03455481678247452
1,2,2,0.039574868977069855
1,1,17,0.016289593651890755
2,2,6,0.07463221251964569
2,2,1,0.018021298572421074
1,1,20,0.052422840148210526
1,1,30,0.09150371700525284
2,2,2,0.014495623297989368
2,2,1,0.023235782980918884
2,2,1,0.006314518861472607
2,1,1,0.2262474149465561
1,2,1,0.003996935673058033
1,1,26,0.027561185881495476
2,2,1,0.1173294186592102
1,1,1,0.07041862607002258
1,2,1,0.01962403580546379
2,2,1,0.0651932880282402
1,1,50,0.11888564378023148
2,2,1,0.048914119601249695
1,1,30,0.027931883931159973
2,2,1,0.07993662357330322
1,1,19,0.002840624190866947
1,1,20,0.008801997639238834
2,1,42,0.010038972832262516
2,2,1,0.048531029373407364
1,1,1,0.06322833150625229
1,1,1,0.13582086563110352
1,1,19,0.03609782084822655
1,1,35,0.004670657217502594
1,2,1,0.03998015820980072
2,2,1,0.12462743371725082
1,1,32,0.006198072340339422
1,2,1,0.3808942139148712
1,1,1,0.11663194000720978
2,2,1,0.1530030369758606
1,1,69,0.02712567150592804
2,2,1,0.13220910727977753
1,1,96,0.2870580554008484
1,1,26,0.09976034611463547
2,2,1,0.03931599110364914
1,1,72,0.21124818921089172
1,1,35,0.0005301869241520762
2,2,1,0.11567399650812149
1,1,1,0.24987910687923431
1,1,3,0.18736153841018677
2,1,4,0.029764344915747643
1,1,30,0.0011251859832555056
2,2,1,0.1189623773097992
1,1,3,0.19501997530460358
2,2,1,0.017377400770783424
2,2,1,0.007577975280582905
2,2,1,0.2216058075428009
1,1,36,0.12656185030937195
2,2,1,0.08668803423643112
1,1,69,0.012608757242560387
1,2,1,0.15050341188907623
2,2,1,0.18553130328655243
1,1,12,0.010763938538730145
1,1,26,0.031824007630348206
1,1,15,0.02514057792723179
1,1,19,0.061086658388376236
3,3,1,0.014934487640857697
3,3,1,0.1624647080898285
1,1,31,0.10069755464792252
2,2,1,0.11175687611103058
2,2,3,0.13000397384166718
1,1,3,0.025535034015774727
2,1,1,0.002512696199119091
1,1,72,0.04970641806721687
1,1,40,0.01153625175356865
2,2,2,0.09579487890005112
1,1,26,0.05007639527320862
1,1,18,0.05925804004073143
1,1,51,0.05110737308859825
2,2,1,0.04381955415010452
2,1,1,0.05729581415653229
2,2,1,0.06845733523368835
1,1,17,0.07274764776229858
2,2,1,0.4217929542064667
1,1,69,0.13052374124526978
1,1,35,0.047225385904312134
1,2,1,0.20587380230426788
1,1,88,0.25794342160224915
1,1,16,0.015900198370218277
3,2,1,0.03403465822339058
1,1,17,0.0006995145813561976
2,2,1,0.15359905362129211
1,1,22,0.005044533405452967
1,1,31,0.043236542493104935
1,1,16,0.00015372266352642328
1,1,6,0.05338031053543091
2,1,3,0.027719886973500252
2,1,1,0.41072750091552734
1,1,7,0.12126149982213974
2,2,1,0.16260258853435516
1,1,6,0.12251446396112442
1,1,45,0.015403521247208118
1,1,22,9.326711733592674e-05
1,1,1,0.029715050011873245
1,1,58,0.022656895220279694
1,1,29,0.003058148082345724
1,2,7,0.039283666759729385
2,2,1,0.09536609798669815
2,2,1,0.11531493067741394
1,1,52,0.06806784868240356
1,1,1,0.4539753794670105
2,1,1,0.1220412477850914
3,3,1,0.3138737082481384
2,2,1,0.013057050295174122
3,3,1,0.17793065309524536
1,1,37,0.022642066702246666
2,2,1,0.00482213357463479
1,1,1,0.13282348215579987
1,1,8,0.075233593583107
2,2,5,0.008577104657888412
1,1,33,0.04398394748568535
1,1,10,0.037130821496248245
1,1,1,0.31911879777908325
2,2,1,0.03882478177547455
2,2,1,0.1926070749759674
2,2,1,0.19801631569862366
1,1,14,0.03161333128809929
3,3,1,0.0025472647976130247
1,1,1,0.4168947637081146
1,1,1,0.08653578907251358
1,1,1,0.30083709955215454
3,2,1,0.006910358089953661
1,1,2,0.10041879117488861
1,1,8,0.04691455140709877
3,3,1,0.04906826466321945
1,1,9,0.001808177214115858
1,1,2,0.11147536337375641
2,2,1,0.03273753449320793
3,3,1,0.07277961820363998
3,3,1,0.054175473749637604
2,2,1,0.24556303024291992
3,3,1,0.0536310039460659
1,1,30,0.09992571920156479
2,2,1,0.09621105343103409
1,1,34,0.05594554916024208
1,1,5,0.10006489604711533
2,2,1,0.11473643034696579
1,2,1,0.4384562075138092
2,1,1,0.24928629398345947
2,2,3,0.06746718287467957
1,1,19,0.06972365826368332
2,2,1,0.13085344433784485
1,1,70,0.029254475608468056
3,2,1,0.007370589300990105
2,1,1,0.14206771552562714
1,1,11,0.008883210830390453
1,2,1,0.13906697928905487
2,2,1,0.01285472046583891
2,2,1,0.20164555311203003
2,2,1,0.2356652468442917
1,1,62,0.021743346005678177
1,1,4,0.09040205925703049
2,2,1,0.13918690383434296
1,1,27,0.02444462664425373
2,2,1,0.029631102457642555
1,1,23,0.14172670245170593
1,1,9,0.021625850349664688
1,1,14,0.09777016937732697
1,1,35,0.03348967805504799
2,2,1,0.06102030724287033
1,1,1,0.2751377522945404
1,1,1,0.15706659853458405
1,1,20,0.18089847266674042
1,1,67,0.04355451092123985
3,3,1,0.17085805535316467
2,2,1,0.13683666288852692
1,1,30,0.03599362447857857
2,1,1,0.27549466490745544
2,2,1,0.04249151423573494
1,1,11,0.06210073083639145
1,1,4,0.06553376466035843
2,2,2,0.20057544112205505
2,2,1,0.17022785544395447
1,1,9,0.02834944613277912
1,1,30,0.043078966438770294
2,1,1,0.15768706798553467
1,1,11,0.01242357213050127
1,2,1,0.07346989959478378
1,1,28,0.03600555285811424
1,1,14,0.04392116889357567
2,2,1,0.04964694753289223
1,1,2,0.07323706150054932
1,2,1,0.2517460286617279
1,1,33,0.016912920400500298
2,2,1,0.17413388192653656
1,1,64,0.018986519426107407
2,2,1,0.21709054708480835
1,1,1,0.09530210494995117
2,2,1,0.2887832522392273
1,1,6,0.08946087956428528
2,2,1,0.07334879785776138
1,1,32,0.00023329793475568295
1,1,2,0.02502371370792389
1,1,1,0.28720876574516296
1,1,36,0.0004620779654942453
1,1,3,0.028060493990778923
1,1,55,0.013406237587332726
2,2,1,0.18296770751476288
1,1,5,0.006835661828517914
1,1,1,0.18207761645317078
1,1,1,0.45189955830574036
2,2,2,0.03858619183301926
1,1,60,0.009933684021234512
1,1,14,8.727769454708323e-05
1,1,23,0.014922280795872211
1,1,67,0.003147225361317396
1,1,34,0.02469773404300213
1,2,1,0.042330484837293625
2,2,1,0.1792481243610382
2,2,1,0.24638763070106506
1,1,9,0.01642986573278904
2,2,1,0.23064999282360077
1,1,3,0.04896421730518341
1,1,64,0.1776307225227356
1,1,10,0.002551130950450897
2,1,2,0.059811245650053024
2,2,1,0.006916224956512451
1,1,9,0.04338803514838219
1,1,16,0.00014107360038906336
2,2,1,0.09851037710905075
1,1,18,0.018459783867001534
1,1,46,0.028483331203460693
2,2,1,0.4883161783218384
3,3,1,0.14574477076530457
1,1,29,0.00016881614283192903
2,2,1,0.11044076830148697
1,1,31,0.04118073731660843
1,1,11,0.0447191558778286
2,2,1,0.05863453447818756
2,2,1,0.12874029576778412
1,1,1,0.3208330273628235
1,1,20,0.014649097807705402
1,1,55,0.026749949902296066
3,2,1,0.042659785598516464
2,2,5,0.13428346812725067
1,1,18,0.002933317329734564
2,2,1,0.08015962690114975
1,2,1,0.342335045337677
1,1,1,0.22116395831108093
1,1,67,0.9900000095367432
1,1,9,0.08067847788333893
2,2,1,0.08754619210958481
1,1,9,0.06133273243904114
1,1,65,0.00770141277462244
1,2,1,0.1820211112499237
1,1,60,0.04482973366975784
2,2,1,0.1454581618309021
1,1,45,0.014929787255823612
1,1,31,0.032458461821079254
2,2,1,0.1009260043501854
1,1,1,0.4027136564254761
1,1,10,0.026460422202944756
1,1,17,0.0032797218300402164
1,1,31,0.043561965227127075
1,2,1,0.11077672243118286
2,1,1,0.24796277284622192
1,1,47,0.06436636298894882
1,1,16,0.05608844384551048
1,1,56,0.06705021113157272
2,2,1,0.4615563452243805
2,2,1,0.31443914771080017
2,2,1,0.15773339569568634
1,1,6,0.05399263650178909
2,2,1,0.16902191936969757
1,1,43,0.03751322627067566
1,1,4,0.008764287456870079
1,1,7,0.0005207331851124763
1,1,3,0.0006358697428368032
1,2,1,0.28159090876579285
2,2,1,0.18360811471939087
3,3,1,0.3349858820438385
1,1,35,0.00491111446171999
2,2,1,0.09555785357952118
1,1,1,0.08381029218435287
2,1,1,0.085500068962574
1,1,1,0.3059734106063843
2,2,1,0.25126010179519653
2,2,1,0.18649889528751373
1,2,1,0.2252873033285141
1,1,71,0.07043906301259995
1,1,47,0.08443253487348557
3,2,1,0.26277825236320496
1,1,45,0.00042838978697545826
1,1,20,0.013683422468602657
1,1,50,0.0005088567268103361
1,2,1,0.07523062080144882
2,2,1,0.2238979935646057
1,1,1,0.451445072889328
1,1,14,0.06796679645776749
3,2,1,0.03206458315253258
1,1,54,0.04545556753873825
2,1,1,0.06776416301727295
1,1,2,0.01176656037569046
3,3,1,0.18701085448265076
1,1,16,0.0019422360928729177
1,1,1,0.5921179056167603
1,1,22,0.01203328650444746
1,1,5,0.032755471765995026
1,1,5,0.005785523448139429
2,2,1,0.08299710601568222
1,1,1,0.1562609076499939
1,1,1,0.13533852994441986
1,1,5,0.03860417380928993
1,2,15,0.1180136501789093
1,1,5,7.024867227301002e-05
2,2,1,0.22013093531131744
1,1,1,0.3060193359851837
1,1,25,0.01872446946799755
1,1,1,0.012850641272962093
1,1,1,0.09644116461277008
1,1,21,0.007632352411746979
1,1,1,0.1750577688217163
2,2,1,0.08098391443490982
3,2,1,0.08896025270223618
1,1,24,0.029898500069975853
1,1,1,0.24789932370185852
1,1,8,0.007875901646912098
1,1,1,0.18429522216320038
2,2,1,0.08139728009700775
2,2,1,0.053099196404218674
2,2,1,0.1667109876871109
1,1,43,0.0005159801803529263
2,2,1,0.17817263305187225
2,2,1,0.004036894533783197
3,2,2,0.005913653410971165
3,2,1,0.11699461191892624
1,1,1,0.12566030025482178
1,1,34,0.023855319246649742
1,1,1,0.40680190920829773
2,2,1,0.13446645438671112
2,2,1,0.3774465024471283
2,1,1,0.25776198506355286
2,1,1,0.025287071242928505
1,1,30,0.0028985892422497272
2,2,1,0.03920691832900047
1,1,14,0.1275973618030548
1,1,1,0.18646301329135895
1,1,1,0.3382399082183838
1,1,37,0.018301695585250854
1,1,45,0.014924558810889721
1,1,50,0.24708472192287445
1,1,25,0.00015162414638325572
1,1,8,0.11300148069858551
1,1,34,0.038903240114450455
2,1,5,0.035407956689596176
1,1,1,0.18901114165782928
3,2,1,0.013599191792309284
1,1,78,0.2993680238723755
1,1,1,0.13679476082324982
1,1,31,0.004415296949446201
2,2,1,0.09558703005313873
2,2,1,0.27704551815986633
2,1,1,0.0409320704638958
1,2,1,0.10641313344240189
3,3,1,0.2858637571334839
1,2,1,0.028132250532507896
3,3,1,0.032671697437763214
1,1,1,0.003041259478777647
2,1,1,0.20635820925235748
1,1,1,0.1361924409866333
1,1,57,0.05320654809474945
2,1,1,0.39417731761932373
2,2,1,0.17769324779510498
3,3,1,0.1940031498670578
2,2,1,0.15345774590969086
1,1,22,0.03358953446149826
1,2,1,0.39351099729537964
1,2,7,0.03545599430799484
2,2,1,0.055972810834646225
1,1,3,0.004857215099036694
1,1,3,0.3367457091808319
1,1,50,0.0468301922082901
2,2,1,0.08690652251243591
1,1,6,0.032177720218896866
1,1,20,0.002010033233091235
1,1,32,0.11416676640510559
3,2,1,0.3397656977176666
2,2,1,0.06117984652519226
1,1,72,0.03483505919575691
2,2,1,0.3925785720348358
1,1,31,0.005174101796001196
1,1,35,0.02269558608531952
1,1,25,0.02723015286028385
1,1,42,0.05299646407365799
2,1,1,0.1153741106390953
3,3,1,0.0041773272678256035
1,1,67,0.13727492094039917
1,1,78,0.07527249306440353
1,1,24,0.007206513546407223
1,1,11,0.040343910455703735
2,2,1,0.17776131629943848
1,1,25,0.002463679760694504
1,1,35,0.05543842911720276
1,2,1,0.03582919016480446
2,2,1,0.01585175283253193
3,2,1,0.08843425661325455
1,1,20,0.06013256683945656
1,1,18,0.06539331376552582
1,1,60,0.037951789796352386
1,1,12,0.010178769938647747
1,2,1,0.13363942503929138
1,1,64,0.016710903495550156
2,1,1,0.36055317521095276
2,2,1,0.01177404448390007
3,2,1,0.08250713348388672
1,1,25,0.018503757193684578
2,1,1,0.4105437994003296
2,2,3,0.06907238066196442
1,1,1,0.5503018498420715
1,1,36,0.05158010870218277
2,2,1,0.0392286516726017
1,1,13,0.0669269934296608
1,1,59,0.06821577250957489
2,1,10,0.010763072408735752
1,1,19,0.01631338521838188
1,1,4,0.05530770868062973
1,1,56,0.046788379549980164
2,2,1,0.013094860129058361
1,1,54,0.024744754657149315
1,1,5,0.024494772776961327
2,1,7,0.05275331437587738
1,1,8,7.935133908176795e-05
1,1,2,0.07475556433200836
2,2,1,0.0671745240688324
1,1,37,0.019307639449834824
2,2,1,0.3777362108230591
1,1,1,0.27422603964805603
1,1,1,0.07449744641780853
2,2,1,0.10883922874927521
2,2,1,0.29632240533828735
1,1,3,0.05852903425693512
1,1,6,0.045345474034547806
1,1,1,0.3168301284313202
1,1,87,0.513360857963562
3,2,1,0.06826373189687729
3,3,1,0.19466868042945862
1,1,3,0.03942805528640747
1,2,4,0.21651124954223633
1,2,11,0.00021088107314426452
1,2,3,0.019271573051810265
1,1,1,0.23415620625019073
2,2,1,0.1421784907579422
1,1,29,0.0057161226868629456
1,1,14,0.02861248515546322
3,3,1,0.023759184405207634
1,1,1,0.38148465752601624
1,1,27,0.09484855085611343
2,2,1,0.04910634830594063
1,1,1,0.24170006811618805
1,1,1,0.3872222304344177
1,1,1,0.08850691467523575
1,1,17,0.09818552434444427
3,2,1,0.04551711305975914
1,1,53,0.9900000095367432
3,2,1,0.12105155736207962
3,3,1,0.0528712198138237
1,1,16,7.843189086997882e-05
1,1,45,0.0002387532585998997
1,1,9,0.01390557549893856
1,1,20,0.02776123769581318
3,2,1,0.24676845967769623
2,2,1,0.027039209380745888
1,1,17,0.09265713393688202
3,3,1,0.18018797039985657
1,1,12,0.06603442877531052
1,1,22,0.01741008646786213
1,1,2,0.1828121840953827
1,1,10,0.18841710686683655
1,1,30,0.0983676090836525
1,1,1,0.13315311074256897
2,1,1,0.08511776477098465
1,1,1,0.3917991816997528
2,2,1,0.12779010832309723
1,1,2,0.38386014103889465
1,1,1,0.22879646718502045
2,2,1,0.20814591646194458
1,1,1,0.3792232275009155
2,2,1,0.1101229265332222
2,2,1,0.5273740887641907
3,2,1,0.1258155256509781
1,1,7,0.019604580476880074
1,1,90,0.2088598757982254
1,2,1,0.1815781146287918
1,1,70,0.050615519285202026
2,1,2,0.017270756885409355
1,1,14,0.021309716627001762
1,1,12,0.010269791819155216
1,2,1,0.18163634836673737
1,1,21,0.01173997763544321
1,1,76,0.058204587548971176
2,2,1,0.21795965731143951
1,1,47,0.02205090969800949
1,1,10,0.1531335860490799
1,1,25,0.037785984575748444
1,1,1,0.36186763644218445
2,2,1,0.03755416348576546
2,1,1,0.24171046912670135
1,1,16,0.05974569171667099
1,1,1,0.378179132938385
2,2,1,0.04869002476334572
1,2,1,0.029268383979797363
1,1,1,0.31971949338912964
2,1,10,0.030108341947197914
2,1,5,0.12343253940343857
1,1,11,0.08669643104076385
2,2,1,0.06140733137726784
1,1,22,0.00012487577623687685
1,1,1,0.22077520191669464
1,1,1,0.04160522669553757
1,2,1,0.3721775710582733
2,2,1,0.013329853303730488
1,1,1,0.2144026756286621
1,1,1,0.2798854112625122
2,1,1,0.13375724852085114
2,1,1,0.22404535114765167
1,1,15,0.02978644333779812
1,1,1,0.20314717292785645
2,2,1,0.4161864221096039
1,2,11,0.039302896708250046
2,2,1,0.10861987620592117
3,3,1,0.09685704857110977
1,1,22,0.0023959956597536802
1,1,25,0.02197466418147087
2,1,1,0.20613408088684082
1,1,1,0.4481546878814697
1,1,20,7.150039891712368e-05
3,2,1,0.022389015182852745
1,1,7,0.018366023898124695
1,1,12,0.03182638809084892
2,2,1,0.18807698786258698
2,1,1,0.22737905383110046
3,3,1,0.052290741354227066
1,1,21,0.06180540844798088
2,2,2,4.023630390292965e-05
1,1,48,0.017435558140277863
1,1,1,0.027062034234404564
1,1,47,0.03025343082845211
2,2,1,0.1026563048362732
1,2,1,0.009797192178666592
1,1,13,0.0006235755863599479
1,1,1,0.16448083519935608
1,1,75,0.10234254598617554
1,1,14,0.02006402239203453
2,2,1,0.1618218719959259
1,1,15,0.02809264324605465
1,1,80,0.04041466489434242
1,1,25,0.00022718562104273587
1,1,45,0.0003218321071472019
2,1,1,0.24538326263427734
3,2,1,0.012027391232550144
2,2,1,0.248478502035141
2,2,1,0.07739851623773575
1,1,1,0.19939379394054413
1,1,33,0.005741843022406101
2,2,1,0.11423191428184509
1,1,41,0.0634603500366211
1,1,60,0.08894412964582443
1,1,1,0.5311587452888489
2,2,1,0.2444905936717987
2,2,1,0.011147423647344112
1,1,18,0.0904630720615387
1,1,57,0.08119627833366394
2,1,1,0.1414349377155304
2,1,1,0.006466175429522991
1,1,1,0.26267698407173157
1,1,2,0.102248415350914
1,1,1,0.005525279324501753
1,1,33,0.040234025567770004
1,1,6,0.13830234110355377
2,2,1,0.07816014438867569
1,1,54,0.24694201350212097
1,1,9,0.03849233314394951
1,1,1,0.6105989813804626
1,1,1,0.08563221991062164
1,1,24,0.00014106814342085272
1,1,25,0.01673196814954281
1,1,1,0.08009736239910126
2,2,1,0.09776516258716583
1,1,29,0.02258637361228466
2,2,1,0.12935952842235565
3,3,1,0.07514587044715881
1,1,8,0.02421441674232483
